Time,Variance,Lag-1 AC,Lag-2 AC,Lag-4 AC,AIC fold,AIC hopf,AIC null,Coherence factor
188.0,,,,,,,,
188.5,,,,,,,,
189.0,,,,,,,,
189.5,,,,,,,,
190.0,,,,,,,,
190.5,,,,,,,,
191.0,,,,,,,,
191.5,,,,,,,,
192.0,,,,,,,,
192.5,,,,,,,,
193.0,,,,,,,,
193.5,,,,,,,,
194.0,,,,,,,,
194.5,,,,,,,,
195.0,,,,,,,,
195.5,,,,,,,,
196.0,,,,,,,,
196.5,,,,,,,,
197.0,,,,,,,,
197.5,,,,,,,,
198.0,,,,,,,,
198.5,,,,,,,,
199.0,,,,,,,,
199.5,,,,,,,,
